ID,AMOUNT_REQUESTED,LOAN_PURPOSE,LOAN_LENGTH,STATUS,DEBT_TO_INCOME_RATIO,HOME_OWNERSHIP,FICO_MED,OPEN_CREDIT_LINES,REVOLVING_CREDIT_BALANCE,INQUIRIES_IN_THE_LAST_6_MONTHS,AGE,MONTHLY_INCOME,YEARS_EMPLOYED,STATE,INTEREST_RATE,DEFAULT,FICO_MED_DIV_TWO
68113,5375,debt consolidation,36,accepted,29.48,RENT,722.0,6.0,3007.0,2.0,27,3416.67,8.0,NC,8.9,0.0,361.0
99898,3700,credit card,36,accepted,32.2,RENT,692.0,9.0,14151.0,0.0,39,3000.0,7.0,NY,15.8,1.0,346.0
65485,19125,debt consolidation,36,accepted,9.1,RENT,677.0,8.0,19761.0,3.0,42,4166.67,17.0,MA,18.49,1.0,338.5
67349,1625,major purchase,36,accepted,4.32,OWN,747.0,3.0,1759.0,4.0,27,1666.67,9.0,TX,15.31,0.0,373.5
39590,26000,home improvement,60,accepted,11.77,MORTGAGE,732.0,5.0,7560.0,1.0,39,4416.67,16.0,NC,16.77,0.0,366.0
36450,6650,debt consolidation,60,accepted,17.12,MORTGAGE,682.0,16.0,5646.0,2.0,35,3084.0,9.0,OH,18.25,1.0,341.0
31456,1000,debt consolidation,36,accepted,21.36,RENT,672.0,16.0,26558.0,0.0,41,4666.67,16.0,CA,11.49,0.0,336.0
2407,18000,wedding,36,accepted,7.89,MORTGAGE,722.0,5.0,18505.0,1.0,40,5833.33,9.0,TX,14.42,0.0,361.0
103033,4575,credit card,36,accepted,14.31,OTHER,682.0,25.0,82586.0,2.0,36,5833.33,8.0,MS,15.65,0.0,341.0
52353,35000,debt consolidation,60,accepted,19.32,MORTGAGE,692.0,14.0,51314.0,3.0,29,14166.67,10.0,RI,21.97,1.0,346.0
51625,10000,debt consolidation,36,accepted,12.46,MORTGAGE,697.0,7.0,11070.0,0.0,40,4375.0,11.0,CA,12.12,0.0,348.5
91179,32350,debt consolidation,36,accepted,20.14,OWN,662.0,15.0,39513.0,1.0,36,6000.0,9.0,CT,18.49,0.0,331.0
16680,16000,debt consolidation,36,accepted,15.86,MORTGAGE,702.0,9.0,26357.0,2.0,36,3600.0,10.0,CA,12.98,0.0,351.0
73961,13750,credit card,36,accepted,24.77,RENT,692.0,12.0,16734.0,1.0,36,3000.0,7.0,CA,14.09,0.0,346.0
95827,5600,credit card,36,accepted,27.96,MORTGAGE,667.0,18.0,194205.0,0.0,37,11666.67,16.0,NC,11.14,0.0,333.5
79106,21000,debt consolidation,60,accepted,24.82,RENT,662.0,14.0,11973.0,0.0,46,7458.33,16.0,KS,23.76,0.0,331.0
26608,3600,other,36,accepted,10.0,RENT,672.0,8.0,10766.0,2.0,42,5750.0,11.0,NY,13.99,1.0,336.0
16549,25000,debt consolidation,60,accepted,22.19,MORTGAGE,707.0,8.0,9133.0,0.0,40,7083.33,10.0,PA,16.32,0.0,353.5
16631,8400,car,60,accepted,22.47,MORTGAGE,762.0,6.0,19187.0,0.0,39,4833.33,9.0,NM,9.25,0.0,381.0
92743,24375,debt consolidation,60,accepted,30.61,MORTGAGE,702.0,18.0,49136.0,0.0,40,4708.33,16.0,PA,15.8,0.0,351.0
83058,8575,debt consolidation,36,accepted,34.41,MORTGAGE,677.0,15.0,5180.0,1.0,42,4541.67,17.0,KY,15.8,0.0,338.5
31254,17000,debt consolidation,36,accepted,13.69,RENT,697.0,9.0,13883.0,0.0,39,5083.33,11.0,MI,11.49,0.0,348.5
12131,7800,other,36,accepted,21.89,RENT,682.0,5.0,25780.0,0.0,34,2508.33,8.0,CA,14.35,0.0,341.0
30255,3725,credit card,36,accepted,18.57,RENT,697.0,21.0,43987.0,0.0,49,11666.67,17.0,NY,10.59,0.0,348.5
57001,11000,other,36,accepted,11.44,MORTGAGE,667.0,7.0,10070.0,3.0,39,5000.0,17.0,WI,17.27,0.0,333.5
58569,10000,credit card,36,accepted,6.83,RENT,707.0,14.0,13511.0,0.0,40,4583.33,14.0,MA,9.76,0.0,353.5
37224,12000,debt consolidation,60,accepted,23.3,MORTGAGE,727.0,8.0,15010.0,0.0,44,4000.0,16.0,CT,11.71,0.0,363.5
59159,31500,other,60,accepted,21.32,RENT,757.0,10.0,11936.0,0.0,35,5250.0,17.0,IL,12.12,0.0,378.5
94507,12000,debt consolidation,36,accepted,14.22,MORTGAGE,697.0,10.0,17185.0,2.0,35,8791.67,15.0,CO,10.16,0.0,348.5
69461,19125,debt consolidation,36,accepted,25.58,RENT,727.0,5.0,0.0,0.0,36,4000.0,11.0,FL,10.16,0.0,363.5
8194,6525,other,36,accepted,10.11,RENT,702.0,3.0,2494.0,1.0,26,3166.67,8.0,MD,16.07,0.0,351.0
32215,6000,other,36,accepted,11.41,MORTGAGE,782.0,9.0,89985.0,2.0,50,6250.0,,NY,6.03,1.0,391.0
47228,20800,credit card,60,accepted,15.5,RENT,682.0,20.0,28764.0,1.0,41,6916.67,16.0,TX,19.22,0.0,341.0
41426,8400,debt consolidation,36,accepted,11.95,MORTGAGE,682.0,10.0,16634.0,1.0,46,4166.67,16.0,NC,14.27,0.0,341.0
79725,20000,debt consolidation,36,accepted,12.83,MORTGAGE,677.0,17.0,30679.0,1.0,25,13583.33,7.0,FL,18.49,0.0,338.5
85720,18550,debt consolidation,36,accepted,11.37,MORTGAGE,712.0,14.0,9438.0,0.0,28,3941.0,,FL,12.12,1.0,356.0
60947,6000,major purchase,36,accepted,12.68,MORTGAGE,777.0,13.0,8581.0,0.0,41,6666.67,17.0,TX,6.03,0.0,388.5
66542,14000,credit card,36,accepted,11.35,RENT,682.0,7.0,6229.0,1.0,35,7333.33,8.0,AZ,15.31,0.0,341.0
17609,17000,debt consolidation,36,accepted,15.72,RENT,707.0,5.0,19053.0,0.0,46,4333.33,17.0,AL,12.98,0.0,353.5
65052,20000,debt consolidation,36,accepted,16.35,MORTGAGE,702.0,7.0,15917.0,0.0,37,4166.67,8.0,FL,12.12,0.0,351.0
63133,7000,credit card,36,accepted,15.64,RENT,672.0,11.0,11529.0,0.0,41,2666.67,12.0,CO,15.31,0.0,336.0
85485,12000,debt consolidation,36,accepted,15.07,MORTGAGE,667.0,7.0,12318.0,1.0,33,4166.67,7.0,CO,17.27,0.0,333.5
49712,4200,debt consolidation,36,accepted,6.75,OWN,737.0,15.0,10819.0,1.0,33,10416.67,8.0,IL,7.62,0.0,368.5
1973,15000,debt consolidation,36,accepted,12.42,MORTGAGE,717.0,15.0,31563.0,3.0,31,5000.0,7.0,FL,11.89,0.0,358.5
17961,1775,debt consolidation,36,accepted,19.77,RENT,727.0,11.0,2038.0,0.0,28,3333.33,8.0,OH,6.54,0.0,363.5
64307,10000,home improvement,36,accepted,18.81,MORTGAGE,697.0,10.0,19354.0,0.0,42,3250.0,17.0,NY,12.12,0.0,348.5
37291,14400,debt consolidation,60,accepted,16.06,RENT,732.0,6.0,28675.0,1.0,36,6250.0,13.0,GA,12.69,0.0,366.0
28276,16000,credit card,36,accepted,10.3,RENT,737.0,15.0,15119.0,0.0,43,5416.67,13.0,FL,8.49,0.0,368.5
9762,10000,debt consolidation,36,accepted,14.57,MORTGAGE,682.0,11.0,18823.0,0.0,41,6307.42,17.0,NV,13.48,0.0,341.0
16996,3000,small business,36,accepted,8.49,RENT,747.0,13.0,10380.0,1.0,26,5416.67,7.0,CO,5.79,0.0,373.5
47673,20000,debt consolidation,36,accepted,20.95,RENT,752.0,9.0,13169.0,1.0,47,4333.33,16.0,CA,7.9,0.0,376.0
95606,6000,debt consolidation,36,accepted,21.0,RENT,687.0,13.0,4356.0,1.0,35,2176.67,8.0,WI,15.8,1.0,343.5
70321,11325,other,36,accepted,8.61,RENT,727.0,3.0,9137.0,0.0,46,2833.33,17.0,TX,12.12,0.0,363.5
62797,2000,home improvement,36,accepted,30.58,MORTGAGE,672.0,9.0,3313.0,1.0,34,4166.67,8.0,OH,16.29,1.0,336.0
95560,10000,debt consolidation,36,accepted,23.56,RENT,702.0,4.0,14317.0,0.0,28,2750.0,8.0,WA,14.33,0.0,351.0
101158,15000,credit card,36,accepted,10.67,RENT,667.0,14.0,13611.0,0.0,28,5000.0,11.0,CA,16.29,0.0,333.5
38040,23000,debt consolidation,60,accepted,21.17,RENT,692.0,13.0,23773.0,0.0,37,5166.67,12.0,GA,18.64,0.0,346.0
89677,10000,credit card,36,accepted,26.03,MORTGAGE,677.0,12.0,7161.0,3.0,34,5416.67,,WA,15.31,1.0,338.5
15949,4000,other,60,accepted,2.63,MORTGAGE,707.0,5.0,13865.0,0.0,41,9417.0,11.0,CO,12.23,0.0,353.5
23710,13000,debt consolidation,36,accepted,19.25,RENT,717.0,7.0,28032.0,1.0,35,3200.0,7.0,CA,10.74,0.0,358.5
10,5000,home improvement,36,accepted,11.93,MORTGAGE,717.0,16.0,60568.0,1.0,28,15000.0,8.0,WI,9.33,0.0,358.5
38028,6400,major purchase,36,accepted,9.58,RENT,737.0,11.0,12306.0,1.0,36,6400.0,8.0,IL,7.51,0.0,368.5
49038,3825,small business,36,accepted,3.72,RENT,747.0,3.0,5106.0,0.0,43,3333.33,11.0,NY,7.9,0.0,373.5
41014,8000,debt consolidation,36,accepted,8.6,MORTGAGE,667.0,7.0,2963.0,1.0,31,1833.33,10.0,FL,17.27,0.0,333.5
84840,6000,debt consolidation,36,accepted,6.26,RENT,662.0,21.0,21567.0,0.0,30,11833.33,12.0,NJ,15.31,0.0,331.0
35260,2500,other,36,accepted,22.49,RENT,717.0,7.0,5883.0,3.0,40,2583.33,9.0,MO,8.9,0.0,358.5
85721,10000,debt consolidation,36,accepted,18.72,RENT,687.0,13.0,7411.0,0.0,27,4625.0,8.0,CO,13.11,1.0,343.5
46870,14600,credit card,36,accepted,29.51,OWN,732.0,14.0,23616.0,1.0,38,2500.0,8.0,FL,9.76,0.0,366.0
16032,24000,other,60,accepted,12.92,RENT,662.0,7.0,4324.0,0.0,40,9166.67,17.0,MI,21.14,0.0,331.0
100985,2200,major purchase,36,accepted,8.16,MORTGAGE,772.0,8.0,2927.0,0.0,28,5500.0,10.0,WA,7.9,0.0,386.0
84917,10000,debt consolidation,36,accepted,18.96,RENT,682.0,16.0,27086.0,0.0,36,8744.26,8.0,CA,13.11,0.0,341.0
57190,5000,credit card,36,accepted,28.28,MORTGAGE,697.0,15.0,38092.0,0.0,47,4583.33,16.0,NC,9.76,0.0,348.5
38205,12300,debt consolidation,36,accepted,22.29,RENT,737.0,6.0,27282.0,1.0,32,3750.0,13.0,FL,7.51,0.0,368.5
5794,2500,debt consolidation,36,accepted,15.6,MORTGAGE,692.0,10.0,3777.0,2.0,37,3166.67,7.0,CA,13.22,0.0,346.0
46021,1000,debt consolidation,36,accepted,9.0,RENT,717.0,5.0,1314.0,0.0,27,1100.0,9.0,UT,10.74,0.0,358.5
33641,18000,debt consolidation,36,accepted,10.34,RENT,702.0,8.0,14960.0,0.0,29,3540.0,7.0,AZ,11.71,0.0,351.0
15634,6000,debt consolidation,36,accepted,17.86,MORTGAGE,687.0,10.0,15280.0,1.0,30,4980.0,,CO,9.99,0.0,343.5
22510,2500,debt consolidation,36,accepted,24.3,RENT,707.0,10.0,1523.0,0.0,37,2000.0,8.0,NJ,10.37,0.0,353.5
80484,6000,home improvement,36,accepted,6.56,MORTGAGE,712.0,6.0,440.0,3.0,35,2333.33,15.0,NC,10.16,0.0,356.0
325,7000,debt consolidation,36,accepted,10.37,RENT,767.0,13.0,6634.0,0.0,41,4158.0,14.0,NV,7.75,0.0,383.5
23743,4200,major purchase,36,accepted,13.82,MORTGAGE,682.0,14.0,23653.0,1.0,38,6500.0,16.0,NJ,13.06,0.0,341.0
59901,12500,debt consolidation,36,accepted,21.5,OWN,687.0,9.0,11967.0,0.0,44,2083.33,13.0,TX,14.09,1.0,343.5
10326,15400,house,60,accepted,15.17,RENT,697.0,11.0,9989.0,1.0,32,6500.0,10.0,VA,16.32,0.0,348.5
92989,30000,other,36,accepted,9.41,RENT,712.0,12.0,24188.0,0.0,31,10192.0,7.0,MN,17.77,0.0,356.0
98277,20700,debt consolidation,60,accepted,32.95,RENT,722.0,20.0,22277.0,1.0,45,6250.0,14.0,CA,16.29,0.0,361.0
54017,7000,medical,36,accepted,22.36,MORTGAGE,687.0,7.0,28985.0,1.0,41,5833.33,12.0,IL,13.11,0.0,343.5
45793,8000,medical,36,accepted,8.91,RENT,757.0,4.0,680.0,0.0,32,3166.67,12.0,NY,7.9,0.0,378.5
53635,18000,credit card,60,accepted,11.63,RENT,672.0,5.0,32394.0,2.0,40,9051.83,11.0,CA,20.99,0.0,336.0
43487,5500,credit card,36,accepted,19.33,RENT,672.0,6.0,12567.0,0.0,43,1800.0,11.0,VA,12.69,0.0,336.0
25993,18000,debt consolidation,60,accepted,15.35,RENT,752.0,12.0,1372.0,0.0,27,5666.67,8.0,CA,10.99,0.0,376.0
37383,5400,medical,36,accepted,20.03,RENT,662.0,9.0,11114.0,1.0,36,2666.67,8.0,GA,16.29,0.0,331.0
74054,18000,debt consolidation,60,accepted,19.16,MORTGAGE,732.0,14.0,26622.0,0.0,32,7583.33,10.0,VA,12.12,0.0,366.0
49539,3000,other,36,accepted,15.55,RENT,707.0,5.0,1750.0,1.0,27,2000.0,8.0,DE,10.74,0.0,353.5
61152,21000,debt consolidation,36,accepted,6.84,MORTGAGE,777.0,7.0,19178.0,0.0,45,5333.33,13.0,IL,7.62,0.0,388.5
103989,1750,debt consolidation,36,accepted,23.35,MORTGAGE,737.0,13.0,13826.0,5.0,39,2000.0,16.0,VA,7.88,0.0,368.5
47060,9500,debt consolidation,36,accepted,8.82,RENT,687.0,4.0,7831.0,0.0,36,5416.67,7.0,CA,14.65,1.0,343.5
71136,14500,debt consolidation,36,accepted,27.78,MORTGAGE,707.0,9.0,46129.0,0.0,43,6250.0,16.0,MI,14.09,0.0,353.5
30210,3800,credit card,36,accepted,3.18,RENT,742.0,9.0,3766.0,0.0,42,3583.33,11.0,NY,6.99,0.0,371.0
101065,20675,debt consolidation,60,accepted,13.3,RENT,712.0,5.0,2449.0,0.0,35,3916.67,8.0,MD,17.27,0.0,356.0
101515,3500,other,36,accepted,10.0,RENT,687.0,,,,28,15000.0,7.0,NY,10.28,0.0,343.5
101340,27050,debt consolidation,60,accepted,12.89,MORTGAGE,692.0,8.0,15793.0,0.0,42,5083.33,13.0,MI,19.05,0.0,346.0
7167,8000,debt consolidation,36,accepted,16.04,MORTGAGE,677.0,8.0,25573.0,3.0,42,6416.67,13.0,FL,15.33,0.0,338.5
39602,5300,credit card,36,accepted,24.88,RENT,662.0,11.0,7855.0,2.0,35,2500.0,7.0,CT,15.27,0.0,331.0
85090,5000,debt consolidation,36,accepted,12.85,OWN,732.0,18.0,9597.0,2.0,33,6666.67,9.0,PA,7.9,0.0,366.0
90356,15500,home improvement,36,accepted,16.36,RENT,702.0,8.0,4097.0,4.0,40,9000.0,17.0,PA,8.9,0.0,351.0
26354,11200,debt consolidation,36,accepted,13.07,MORTGAGE,722.0,9.0,5439.0,1.0,29,8500.0,10.0,GA,7.91,0.0,361.0
100217,16000,credit card,60,accepted,27.06,RENT,667.0,18.0,24610.0,3.0,33,5416.67,7.0,TX,23.76,1.0,333.5
83773,21850,credit card,36,accepted,26.29,RENT,692.0,20.0,43173.0,1.0,41,10000.0,11.0,NJ,15.8,0.0,346.0
46350,2400,debt consolidation,36,accepted,11.23,RENT,707.0,8.0,2075.0,0.0,33,2333.33,10.0,NC,8.9,0.0,353.5
23644,2700,debt consolidation,36,accepted,19.81,MORTGAGE,752.0,14.0,13159.0,1.0,40,3958.33,15.0,OH,5.79,0.0,376.0
33138,30100,home improvement,60,accepted,3.31,MORTGAGE,707.0,15.0,3737.0,3.0,43,8333.33,12.0,DC,19.42,0.0,353.5
60512,20000,debt consolidation,60,accepted,15.68,RENT,722.0,8.0,17270.0,0.0,33,7083.33,11.0,CA,14.33,0.0,361.0
48836,6000,house,36,accepted,16.03,RENT,807.0,5.0,79.0,0.0,31,4166.67,8.0,FL,6.62,0.0,403.5
1269,3200,other,36,accepted,14.77,RENT,672.0,6.0,3318.0,1.0,41,2824.0,13.0,PA,12.86,1.0,336.0
29200,18000,debt consolidation,60,accepted,28.35,MORTGAGE,742.0,23.0,39592.0,0.0,26,13333.33,8.0,MD,13.49,0.0,371.0
33736,15000,small business,36,accepted,7.85,RENT,682.0,17.0,8962.0,1.0,40,15416.67,13.0,NJ,15.27,1.0,341.0
24516,5000,major purchase,60,accepted,14.85,RENT,727.0,10.0,3489.0,3.0,32,4167.0,8.0,TX,11.99,0.0,363.5
53112,7500,credit card,36,accepted,15.97,RENT,702.0,8.0,3908.0,2.0,42,4833.33,12.0,WV,13.67,0.0,351.0
57593,16000,debt consolidation,36,accepted,5.64,RENT,667.0,10.0,21686.0,3.0,49,7415.83,16.0,CA,17.99,0.0,333.5
37095,20000,small business,36,accepted,21.42,MORTGAGE,757.0,6.0,6264.0,1.0,33,5000.0,14.0,TX,7.9,0.0,378.5
89600,24000,debt consolidation,60,accepted,16.73,MORTGAGE,667.0,10.0,24126.0,0.0,43,7500.0,13.0,NC,15.8,0.0,333.5
14080,25000,credit card,36,accepted,17.95,RENT,687.0,14.0,28330.0,0.0,28,7983.33,8.0,MD,15.95,1.0,343.5
6717,8000,other,36,accepted,15.1,OWN,737.0,4.0,13415.0,0.0,38,3833.33,13.0,FL,11.48,0.0,368.5
27671,13000,home improvement,60,accepted,21.7,MORTGAGE,742.0,14.0,4663.0,0.0,41,6517.0,9.0,GA,10.99,0.0,371.0
55501,8000,debt consolidation,36,accepted,4.51,MORTGAGE,817.0,9.0,6737.0,0.0,47,3500.0,17.0,OR,6.03,0.0,408.5
56361,10000,home improvement,36,accepted,31.46,MORTGAGE,697.0,16.0,18921.0,0.0,33,5000.0,13.0,NY,12.12,0.0,348.5
5166,20000,other,36,accepted,3.65,MORTGAGE,782.0,3.0,9231.0,0.0,32,5200.0,14.0,AZ,12.53,0.0,391.0
87150,21700,credit card,36,accepted,13.93,MORTGAGE,697.0,6.0,8795.0,2.0,49,5147.17,,CA,15.31,0.0,348.5
29016,2500,debt consolidation,36,accepted,9.98,RENT,682.0,10.0,11131.0,3.0,34,6250.0,16.0,RI,11.99,1.0,341.0
43612,17000,car,36,accepted,27.41,RENT,737.0,12.0,16756.0,0.0,38,3083.33,16.0,CA,7.9,0.0,368.5
38534,10000,debt consolidation,36,accepted,24.24,RENT,767.0,9.0,1623.0,0.0,30,3750.0,9.0,IL,6.62,0.0,383.5
46458,14100,debt consolidation,36,accepted,22.7,OWN,667.0,7.0,12114.0,1.0,35,3000.0,16.0,AL,18.55,0.0,333.5
99787,26500,credit card,60,accepted,30.36,MORTGAGE,692.0,14.0,10350.0,0.0,36,5000.0,12.0,MO,20.49,0.0,346.0
87571,12000,debt consolidation,36,accepted,9.7,MORTGAGE,712.0,11.0,19643.0,1.0,33,11166.67,10.0,CA,12.12,0.0,356.0
67421,7200,car,36,accepted,7.97,RENT,732.0,12.0,25430.0,0.0,38,8333.33,13.0,CA,7.62,0.0,366.0
1076,6500,debt consolidation,36,accepted,5.43,MORTGAGE,742.0,9.0,9830.0,5.0,37,3333.0,17.0,PA,8.32,0.0,371.0
75473,19750,debt consolidation,60,accepted,13.39,MORTGAGE,712.0,14.0,19070.0,3.0,29,6737.5,11.0,NY,17.27,0.0,356.0
22134,21000,debt consolidation,60,accepted,9.64,RENT,727.0,10.0,0.0,1.0,42,3476.8,11.0,CA,14.91,0.0,363.5
46017,3500,debt consolidation,36,accepted,13.14,MORTGAGE,667.0,8.0,11107.0,2.0,33,18333.33,14.0,AR,15.81,0.0,333.5
26369,2650,debt consolidation,36,accepted,21.11,OWN,727.0,15.0,1808.0,2.0,30,1482.92,10.0,WV,7.49,0.0,363.5
52860,15000,credit card,36,accepted,19.36,OWN,697.0,10.0,16618.0,0.0,47,5000.0,16.0,CA,13.11,0.0,348.5
101246,4800,credit card,36,accepted,18.91,MORTGAGE,697.0,13.0,29287.0,1.0,36,5833.33,12.0,IL,14.33,0.0,348.5
53054,12000,debt consolidation,36,accepted,17.37,MORTGAGE,672.0,10.0,7393.0,0.0,40,3666.67,13.0,CT,17.99,1.0,336.0
66184,6000,debt consolidation,36,accepted,3.88,MORTGAGE,762.0,5.0,4242.0,0.0,38,5000.0,7.0,NH,6.62,0.0,381.0
34351,12000,debt consolidation,60,accepted,1.88,MORTGAGE,792.0,6.0,3364.0,0.0,34,6666.67,13.0,DE,7.9,0.0,396.0
68999,1550,other,36,accepted,11.21,RENT,682.0,9.0,5755.0,0.0,34,5083.33,13.0,CA,12.12,0.0,341.0
91334,35000,debt consolidation,36,accepted,19.59,MORTGAGE,697.0,11.0,29953.0,2.0,30,7500.0,7.0,PA,15.31,0.0,348.5
7183,3000,debt consolidation,36,accepted,12.85,RENT,732.0,8.0,3210.0,0.0,41,4916.67,12.0,PA,7.14,0.0,366.0
9928,15000,credit card,36,accepted,5.72,MORTGAGE,722.0,13.0,14887.0,0.0,33,9166.67,11.0,CA,10.25,0.0,361.0
90912,14400,credit card,36,accepted,33.23,RENT,667.0,14.0,11089.0,2.0,31,5166.67,10.0,FL,18.49,0.0,333.5
7565,12000,educational,36,accepted,5.16,MORTGAGE,757.0,7.0,1117.0,3.0,37,3333.33,10.0,OH,9.88,0.0,378.5
44547,20000,debt consolidation,36,accepted,6.81,RENT,662.0,11.0,9028.0,1.0,40,5500.0,9.0,NY,19.99,1.0,331.0
89378,7750,credit card,36,accepted,27.28,MORTGAGE,662.0,14.0,11840.0,0.0,29,4208.33,9.0,TX,13.11,1.0,331.0
35796,12000,debt consolidation,60,accepted,11.73,RENT,662.0,10.0,10828.0,0.0,30,3000.0,10.0,GA,19.91,0.0,331.0
15164,6000,debt consolidation,36,accepted,8.91,MORTGAGE,762.0,10.0,4561.0,1.0,45,4500.0,16.0,CT,7.14,0.0,381.0
48980,5000,home improvement,36,accepted,27.06,MORTGAGE,722.0,16.0,11746.0,0.0,37,3333.33,15.0,LA,7.9,0.0,361.0
79282,6000,credit card,36,accepted,20.96,MORTGAGE,667.0,10.0,7335.0,1.0,35,4183.33,10.0,TX,16.29,0.0,333.5
15704,25000,debt consolidation,60,accepted,11.22,RENT,757.0,6.0,36534.0,1.0,27,7916.67,9.0,NJ,10.36,0.0,378.5
52129,23000,car,36,accepted,6.51,MORTGAGE,812.0,10.0,227.0,0.0,43,25000.0,17.0,CA,7.62,0.0,406.0
75471,10000,debt consolidation,36,accepted,9.14,MORTGAGE,702.0,6.0,8119.0,1.0,34,5416.67,14.0,OH,13.11,0.0,351.0
11953,4800,major purchase,60,accepted,7.88,MORTGAGE,767.0,6.0,4191.0,1.0,44,1600.0,,CA,7.88,0.0,383.5
33557,7500,major purchase,36,accepted,11.79,OWN,822.0,2.0,349.0,0.0,30,2916.67,8.0,MD,7.9,0.0,411.0
476,10000,debt consolidation,36,accepted,8.4,MORTGAGE,687.0,6.0,11735.0,2.0,48,4133.33,17.0,CA,11.66,0.0,343.5
25849,12000,small business,60,accepted,18.63,RENT,687.0,9.0,11376.0,0.0,48,4000.0,16.0,NY,16.49,0.0,343.5
102637,24000,debt consolidation,36,accepted,12.7,RENT,672.0,14.0,40099.0,6.0,32,18483.0,12.0,FL,17.15,0.0,336.0
66528,9600,debt consolidation,36,accepted,20.69,MORTGAGE,672.0,16.0,11518.0,0.0,40,2750.0,16.0,MO,14.33,0.0,336.0
20309,8000,credit card,60,accepted,18.78,MORTGAGE,702.0,13.0,86700.0,0.0,43,11583.33,16.0,VT,12.68,0.0,351.0
22312,9000,major purchase,36,accepted,19.45,OWN,692.0,7.0,26588.0,1.0,39,6750.0,10.0,NJ,13.43,0.0,346.0
32340,10000,major purchase,36,accepted,19.25,MORTGAGE,677.0,14.0,9246.0,1.0,36,8083.33,16.0,OH,14.65,0.0,338.5
11819,12000,major purchase,60,accepted,9.74,RENT,682.0,9.0,6852.0,1.0,30,5000.0,9.0,TX,16.32,0.0,341.0
95994,20000,debt consolidation,36,accepted,17.37,MORTGAGE,717.0,9.0,19955.0,1.0,44,6650.0,17.0,NH,11.14,0.0,358.5
103708,4800,debt consolidation,36,accepted,23.95,MORTGAGE,712.0,19.0,114509.0,0.0,26,3750.0,,FL,7.88,0.0,356.0
41417,28000,debt consolidation,60,accepted,4.56,MORTGAGE,687.0,8.0,9397.0,3.0,49,10813.17,16.0,VA,19.42,0.0,343.5
77733,10000,home improvement,36,accepted,8.8,OWN,707.0,17.0,10750.0,0.0,42,4000.0,12.0,NC,11.14,0.0,353.5
80219,7300,credit card,36,accepted,20.11,MORTGAGE,732.0,14.0,23030.0,0.0,30,3416.67,10.0,GA,6.62,0.0,366.0
41948,8450,debt consolidation,36,accepted,10.93,RENT,732.0,6.0,7603.0,1.0,37,3000.0,9.0,PA,7.9,0.0,366.0
65978,20000,home improvement,60,accepted,17.08,MORTGAGE,677.0,5.0,19780.0,1.0,28,5000.0,9.0,TX,21.98,0.0,338.5
69027,16000,home improvement,60,accepted,10.99,MORTGAGE,667.0,8.0,13797.0,1.0,45,3466.67,13.0,IL,21.98,0.0,333.5
42567,30000,debt consolidation,36,accepted,12.29,RENT,697.0,17.0,18680.0,0.0,29,10000.0,9.0,TX,17.27,0.0,348.5
6521,24500,house,36,accepted,13.42,OWN,812.0,10.0,346.0,0.0,35,12500.0,16.0,NY,11.83,0.0,406.0
101612,3000,educational,36,accepted,2.38,OWN,642.0,4.0,469.0,0.0,33,588.5,15.0,FL,13.75,0.0,321.0
78680,8000,other,36,accepted,18.62,OWN,682.0,14.0,1669.0,2.0,38,3083.33,11.0,CO,15.31,0.0,341.0
5923,17000,vacation,36,accepted,2.19,MORTGAGE,777.0,15.0,63646.0,1.0,30,10000.0,7.0,CA,8.94,0.0,388.5
35870,4200,debt consolidation,36,accepted,15.97,RENT,682.0,11.0,5913.0,0.0,33,6041.67,15.0,IL,11.71,0.0,341.0
32893,1400,medical,36,accepted,3.05,RENT,682.0,3.0,1276.0,0.0,25,2750.0,7.0,OR,14.27,0.0,341.0
59277,2500,debt consolidation,36,accepted,23.58,OWN,672.0,13.0,5942.0,2.0,29,5130.42,10.0,FL,14.65,0.0,336.0
48342,12000,debt consolidation,36,accepted,18.24,MORTGAGE,677.0,12.0,6209.0,1.0,45,3333.33,13.0,TX,15.31,0.0,338.5
33055,2200,home improvement,36,accepted,1.02,MORTGAGE,727.0,4.0,2639.0,0.0,36,7167.92,10.0,NY,11.71,0.0,363.5
93780,35000,debt consolidation,36,accepted,19.92,MORTGAGE,662.0,12.0,216561.0,1.0,41,14166.67,17.0,FL,16.29,1.0,331.0
84644,12000,debt consolidation,36,accepted,10.21,MORTGAGE,697.0,17.0,23800.0,2.0,30,20833.33,11.0,NY,14.09,0.0,348.5
50596,9600,other,36,accepted,13.94,RENT,672.0,10.0,9824.0,0.0,34,3206.67,15.0,MN,13.99,1.0,336.0
93374,16500,debt consolidation,36,accepted,22.65,MORTGAGE,817.0,17.0,14835.0,0.0,45,5416.67,16.0,CA,6.03,0.0,408.5
27369,1500,other,36,accepted,15.9,MORTGAGE,687.0,16.0,21774.0,2.0,36,5555.08,16.0,CA,11.49,0.0,343.5
89755,4000,debt consolidation,36,accepted,25.95,MORTGAGE,707.0,8.0,24937.0,0.0,33,3333.33,7.0,WI,12.12,0.0,353.5
13183,4325,other,36,accepted,17.77,RENT,707.0,7.0,3365.0,0.0,37,4400.0,9.0,GA,10.75,0.0,353.5
16900,3600,debt consolidation,36,accepted,19.07,RENT,717.0,7.0,4298.0,0.0,25,1500.0,8.0,CO,6.91,0.0,358.5
88332,28000,debt consolidation,36,accepted,19.21,MORTGAGE,732.0,10.0,49026.0,0.0,47,14166.67,17.0,OH,7.62,0.0,366.0
